Rain_Low,Rain_Med,Rain_High,Gust_Low,Gust_Med,Gust_High,Budget_Low,Budget_Med,Budget_High,Var_Efficient,Var_Inefficient,Super_Typhoon,Outcome_High_Deaths,Outcome_High_Damage,Outcome_High_Affected
0.0,0.11335012594458442,0.8866498740554156,0.9126455906821963,0.08735440931780368,0.0,0.29416573540688795,0.705834264593112,0.0,0.0,0.1854078259545279,0.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,0.0,0.8715957226770769,0.0,0.2650102506349377
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8715957226770769,0.592248789337972,0.8835194081938004
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,0.0,0.8715957226770769,0.9477885686537438,0.746252263176992
0.1388235294117648,0.8611764705882352,0.0,0.7321131447587353,0.26788685524126465,0.0,0.0,0.6415859620952046,0.3584140379047954,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.005037783375314577,0.9949622166246854,0.8252911813643926,0.17470881863560736,0.0,0.0,0.5170526236815732,0.4829473763184268,1.0,0.0,0.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,1.0,1.0,0.9991823043590762,0.0
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.1388235294117648,0.8611764705882352,0.0,0.7321131447587353,0.26788685524126465,0.0,0.0,0.6415859620952046,0.3584140379047954,1.0,0.0,1.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,1.0,1.0,0.9364221861603165,0.0
0.7341176470588237,0.2658823529411763,0.0,0.9943502824858758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.76693103416543,0.0
0.0,0.2921914357682619,0.7078085642317381,0.0,0.27184466019417397,0.728155339805826,0.004008003976772836,0.9959919960232272,0.0,0.0,0.2384830212946644,1.0,1.0,0.7176461416387337,0.0
0.1388235294117648,0.8611764705882352,0.0,0.7321131447587353,0.26788685524126465,0.0,0.0,0.6415859620952046,0.3584140379047954,1.0,0.0,1.0,0.6680797581880439,0.0,0.3295470334368235
0.0,0.005037783375314577,0.9949622166246854,0.8252911813643926,0.17470881863560736,0.0,0.0,0.5170526236815732,0.4829473763184268,1.0,0.0,1.0,0.7018545009801965,0.0,0.9677363670419877
0.0,0.11335012594458442,0.8866498740554156,0.9126455906821963,0.08735440931780368,0.0,0.29416573540688795,0.705834264593112,0.0,0.0,0.1854078259545279,1.0,1.0,0.0,0.0
0.9036144578313253,0.0,0.0,0.7476428175263453,0.25235718247365463,0.0,0.04567730943599614,0.9543226905640039,0.0,1.0,0.0,0.0,1.0,0.0,0.0
